,index,user.id,image,emotion,image_size
362,216,302,Alejandro_Gonzalez_Inarritu_0001.jpg,happiness,"(350, 350)"
363,10999,dwdii,Selma_Phoenix_0001.jpg,happiness,"(350, 350)"
364,7738,JN721,Lim_Dong-won_0002.jpg,neutral,"(350, 350)"
365,9577,dwdii,Paul_Bremer_0002.jpg,neutral,"(350, 350)"
366,8076,dwdii,Mahmoud_Abbas_0025.jpg,neutral,"(350, 350)"
367,7161,dwdii,Keanu_Reeves_0012.jpg,neutral,"(350, 350)"
368,8453,dwdii,Matt_Braker_0001.jpg,surprise,"(350, 350)"
369,10588,dwdii,Roger_Grimes_0001.jpg,happiness,"(350, 350)"
370,2280,302,Colin_Powell_0167.jpg,neutral,"(350, 350)"
371,8430,dwdii,Masum_Turker_0001.jpg,neutral,"(350, 350)"
372,6102,dwdii,Jessica_Lange_0001.jpg,happiness,"(350, 350)"
373,617,302,Anette_Hosoi_0001.jpg,sadness,"(350, 350)"
374,6386,dwdii,John_Ashcroft_0047.jpg,neutral,"(350, 350)"
375,8686,dwdii,Michael_Patrick_King_0001.jpg,neutral,"(350, 350)"
376,10580,dwdii,Roger_Federer_0007.jpg,happiness,"(350, 350)"
377,11155,dwdii,Shigeru_Ishiba_0001.jpg,happiness,"(350, 350)"
378,9466,dwdii,Pamela_Anderson_0001.jpg,happiness,"(350, 350)"
379,4627,302,Graciano_Rocchigiani_0001.jpg,neutral,"(350, 350)"
380,2561,302,David_Arquette_0001.jpg,neutral,"(350, 350)"
381,6524,dwdii,John_McEnroe_0001.jpg,happiness,"(350, 350)"
382,2482,302,Daniel_Radcliffe_0003.jpg,happiness,"(350, 350)"
383,11536,dwdii,Tammy_Lynn_Michaels_0001.jpg,happiness,"(350, 350)"
384,1470,302,Brian_Heidik_0001.jpg,neutral,"(350, 350)"
385,8736,dwdii,Michele_Placido_0001.jpg,happiness,"(350, 350)"
386,6380,dwdii,John_Ashcroft_0041.jpg,neutral,"(350, 350)"
387,8850,dwdii,Mike_Slive_0001.jpg,neutral,"(350, 350)"
388,3869,302,George_W_Bush_0063.jpg,neutral,"(350, 350)"
389,11708,dwdii,Tiger_Woods_0020.jpg,happiness,"(350, 350)"
390,7099,dwdii,Kate_Hudson_0004.jpg,happiness,"(350, 350)"
391,8533,dwdii,Melana_Scantlin_0001.jpg,happiness,"(350, 350)"
392,9995,dwdii,Raaf_Schefter_0001.jpg,neutral,"(350, 350)"
393,2925,302,Donald_Rumsfeld_0029.jpg,neutral,"(350, 350)"
394,11347,dwdii,Stephen_Silas_0001.jpg,neutral,"(350, 350)"
395,12580,dwdii,Winona_Ryder_0009.jpg,neutral,"(350, 350)"
396,9451,dwdii,Oxana_Fedorova_0004.jpg,happiness,"(350, 350)"
397,7729,JN721,Lidija_Djukanovic_0001.jpg,neutral,"(350, 350)"
398,6438,dwdii,John_Fenn_0001.jpg,neutral,"(350, 350)"
399,4020,302,George_W_Bush_0220.jpg,surprise,"(350, 350)"
400,10998,dwdii,Sedigh_Barmak_0001.jpg,happiness,"(350, 350)"
401,8195,dwdii,Maria_Soledad_Alvear_Valenzuela_0001.jpg,neutral,"(350, 350)"
402,1151,302,Biljana_Plavsic_0002.jpg,neutral,"(350, 350)"
403,7392,JN721,Koichi_Haraguchi_0001.jpg,neutral,"(350, 350)"
404,4073,302,George_W_Bush_0275.jpg,neutral,"(350, 350)"
405,5077,302,Horace_Newcomb_0001.jpg,neutral,"(350, 350)"
406,9970,dwdii,Queen_Elizabeth_II_0004.jpg,neutral,"(350, 350)"
407,9263,dwdii,Nicklas_Lidstrom_0001.jpg,happiness,"(350, 350)"
408,8097,dwdii,Manijeh_Hekmat_0001.jpg,happiness,"(350, 350)"
409,8014,dwdii,Mack_Brown_0002.jpg,neutral,"(350, 350)"
410,2078,302,Clay_Aiken_0003.jpg,neutral,"(350, 350)"
411,6576,dwdii,John_Reid_0002.jpg,happiness,"(350, 350)"
412,5282,302,Igor_Ivanov_0018.jpg,neutral,"(350, 350)"
413,6647,dwdii,John_Williams_0001.jpg,neutral,"(350, 350)"
414,5896,dwdii,Jenna_Elfman_0001.jpg,happiness,"(350, 350)"
415,3365,302,Erika_Harold_0001.jpg,surprise,"(350, 350)"
416,11185,dwdii,Silvan_Shalom_0006.jpg,neutral,"(350, 350)"
417,4183,302,George_W_Bush_0385.jpg,happiness,"(350, 350)"
418,1672,302,Carlos_Savedra_0001.jpg,happiness,"(350, 350)"
419,7007,dwdii,Junichiro_Koizumi_0040.jpg,happiness,"(350, 350)"
420,3214,302,Eliane_Karp_0002.jpg,happiness,"(350, 350)"
421,1520,302,Bruce_Paltrow_0001.jpg,happiness,"(350, 350)"
422,10187,dwdii,Reyyan_Uzuner_0001.jpg,happiness,"(350, 350)"
423,5113,302,Huang_Suey-Sheng_0001.jpg,neutral,"(350, 350)"
424,11340,dwdii,Stephen_Friedman_0002.jpg,neutral,"(350, 350)"
425,12698,dwdii,Yory_Boy_Campas_0001.jpg,happiness,"(350, 350)"
426,2447,302,Dale_Earnhardt_Jr_0002.jpg,happiness,"(350, 350)"
427,11589,dwdii,Ted_Washington_0001.jpg,neutral,"(350, 350)"
428,3645,302,Gabriel_Farhi_0001.jpg,neutral,"(350, 350)"
429,9565,dwdii,Paula_Zahn_0001.jpg,happiness,"(350, 350)"
430,1095,302,Ben_Curtis_0002.jpg,neutral,"(350, 350)"
431,7686,JN721,LeRoy_Millette_Jr_0001.jpg,neutral,"(350, 350)"
432,8805,dwdii,Mike_Farrar_0001.jpg,neutral,"(350, 350)"
433,3960,302,George_W_Bush_0156.jpg,neutral,"(350, 350)"
434,12336,dwdii,Vijay_Nambiar_0001.jpg,neutral,"(350, 350)"
435,6487,dwdii,John_Kerry_0015.jpg,surprise,"(350, 350)"
436,3676,302,Gary_Doer_0003.jpg,neutral,"(350, 350)"
437,4583,302,Goldie_Hawn_0007.jpg,happiness,"(350, 350)"
438,7478,JN721,Larry_Brown_0001.jpg,happiness,"(350, 350)"
439,4965,302,Heidi_Klum_0004.jpg,happiness,"(350, 350)"
440,6114,dwdii,Jiang_Zemin_0008.jpg,happiness,"(350, 350)"
441,12398,dwdii,Vladimir_Putin_0024.jpg,happiness,"(350, 350)"
442,11611,dwdii,Terry_McAuliffe_0003.jpg,happiness,"(350, 350)"
443,11805,dwdii,Tommy_Franks_0011.jpg,neutral,"(350, 350)"
444,5366,302,Jack_Goodman_0001.jpg,surprise,"(350, 350)"
445,3686,302,Gary_Sayler_0001.jpg,neutral,"(350, 350)"
446,5779,dwdii,Jean_Charest_0003.jpg,neutral,"(350, 350)"
447,4939,302,Heather_Chinnock_0001.jpg,neutral,"(350, 350)"
448,10302,dwdii,Richard_Naughton_0001.jpg,happiness,"(350, 350)"
449,1741,302,Catherine_Deneuve_0001.jpg,happiness,"(350, 350)"
450,11752,dwdii,Tim_Henman_0016.jpg,happiness,"(350, 350)"
451,9961,dwdii,Qazi_Hussain_Ahmed_0001.jpg,neutral,"(350, 350)"
452,11473,dwdii,Svend_Aage_Jensby_0001.jpg,neutral,"(350, 350)"
453,2872,302,Dominique_de_Villepin_0005.jpg,neutral,"(350, 350)"
454,3005,302,Donald_Rumsfeld_0110.jpg,happiness,"(350, 350)"
455,1350,302,Bob_Graham_0005.jpg,neutral,"(350, 350)"
456,9675,dwdii,Paul_Shanley_0001.jpg,neutral,"(350, 350)"
457,6314,dwdii,Johnny_Tapia_0001.jpg,happiness,"(350, 350)"
458,1789,302,Cesar_Gaviria_0004.jpg,neutral,"(350, 350)"
459,12734,dwdii,Zhang_Yimou_0001.jpg,happiness,"(350, 350)"
460,2978,302,Donald_Rumsfeld_0083.jpg,neutral,"(350, 350)"
461,6677,dwdii,Jon_Corzine_0001.jpg,neutral,"(350, 350)"
462,10294,dwdii,Richard_Myers_0010.jpg,neutral,"(350, 350)"
463,6200,dwdii,Jim_Tressel_0004.jpg,happiness,"(350, 350)"
464,582,302,Andre_Agassi_0033.jpg,neutral,"(350, 350)"
465,11831,dwdii,Tommy_Thompson_0008.jpg,neutral,"(350, 350)"
466,7132,dwdii,Kathy_Bates_0001.jpg,happiness,"(350, 350)"
467,2838,302,Dick_Vermeil_0002.jpg,anger,"(350, 350)"
468,3261,302,Ellen_Engleman_0002.jpg,neutral,"(350, 350)"
469,10102,dwdii,Ray_Romano_0001.jpg,happiness,"(350, 350)"
470,10207,dwdii,Ricardo_Lagos_0017.jpg,neutral,"(350, 350)"
471,10757,dwdii,Rudolph_Giuliani_0016.jpg,neutral,"(350, 350)"
472,8792,dwdii,Mika_Hakkinen_0001.jpg,neutral,"(350, 350)"
473,12750,dwdii,Zico_0002.jpg,happiness,"(350, 350)"
474,7366,JN721,Kofi_Annan_0006.jpg,happiness,"(350, 350)"
475,9174,dwdii,Natasha_McElhone_0003.jpg,happiness,"(350, 350)"
476,3863,302,George_W_Bush_0057.jpg,neutral,"(350, 350)"
477,3396,302,Erwin_Abdullah_0001.jpg,happiness,"(350, 350)"
478,3455,302,Fayssal_Mekdad_0002.jpg,neutral,"(350, 350)"
479,3423,302,Evelyn_Lauder_0001.jpg,happiness,"(350, 350)"
480,8526,dwdii,Meg_Mallon_0001.jpg,happiness,"(350, 350)"
481,6789,dwdii,Jose_Maria_Aznar_0015.jpg,neutral,"(350, 350)"
482,7628,JN721,Lee_Hyung-taik_0001.jpg,neutral,"(350, 350)"
483,4480,302,Gian_Marco_0002.jpg,happiness,"(350, 350)"
484,245,302,Alejandro_Toledo_0026.jpg,happiness,"(350, 350)"
485,7492,JN721,Larry_Ellison_0002.jpg,neutral,"(350, 350)"
486,10931,dwdii,Sara_Elisabeth_Ahmad_0001.jpg,happiness,"(350, 350)"
487,10560,dwdii,Rod_Stewart_0001.jpg,neutral,"(350, 350)"
488,2915,302,Donald_Rumsfeld_0019.jpg,neutral,"(350, 350)"
489,4193,302,George_W_Bush_0395.jpg,happiness,"(350, 350)"
490,1967,302,Christopher_Patten_0002.jpg,neutral,"(350, 350)"
491,7163,dwdii,Keira_Knightley_0001.jpg,neutral,"(350, 350)"
492,2644,302,David_McKiernan_0001.jpg,neutral,"(350, 350)"
493,4829,302,Hamid_Karzai_0019.jpg,happiness,"(350, 350)"
494,12360,dwdii,Vin_Diesel_0001.jpg,neutral,"(350, 350)"
495,3438,302,Fabricio_Oberto_0001.jpg,neutral,"(350, 350)"
496,10604,dwdii,Rohman_al-Ghozi_0001.jpg,neutral,"(350, 350)"
497,5364,302,Jackie_Sherrill_0001.jpg,neutral,"(350, 350)"
498,3407,302,Eugene_Melnyk_0001.jpg,neutral,"(350, 350)"
499,11401,dwdii,Steve_Nash_0002.jpg,surprise,"(350, 350)"
500,4326,302,George_W_Bush_0530.jpg,neutral,"(350, 350)"
501,3391,302,Ernie_Fletcher_0002.jpg,neutral,"(350, 350)"
502,7867,dwdii,Lope_Mendoza_0001.jpg,neutral,"(350, 350)"
503,3866,302,George_W_Bush_0060.jpg,neutral,"(350, 350)"
504,4219,302,George_W_Bush_0421.jpg,neutral,"(350, 350)"
505,11474,dwdii,Svend_Robinson_0001.jpg,neutral,"(350, 350)"
506,9249,dwdii,Nicanor_Duarte_Frutos_0002.jpg,neutral,"(350, 350)"
507,8975,dwdii,Mohammed_Al-Douri_0003.jpg,happiness,"(350, 350)"
508,7444,JN721,Laila_Ali_0002.jpg,neutral,"(350, 350)"
509,3320,302,Emmit_Smith_0002.jpg,happiness,"(350, 350)"
510,11927,dwdii,Tom_Ridge_0006.jpg,neutral,"(350, 350)"
511,4981,302,Helene_Eksterowicz_0001.jpg,happiness,"(350, 350)"
512,195,302,Albert_Costa_0003.jpg,neutral,"(350, 350)"
513,1762,302,Cathy_Cunningham_0001.jpg,neutral,"(350, 350)"
514,5215,302,Hu_Jintao_0003.jpg,happiness,"(350, 350)"
515,1213,302,Bill_Duffey_0001.jpg,neutral,"(350, 350)"
516,2485,302,Daniel_Scioli_0001.jpg,neutral,"(350, 350)"
517,10926,dwdii,Sarah_Michelle_Gellar_0002.jpg,surprise,"(350, 350)"
518,8137,dwdii,Marcus_Allen_0001.jpg,neutral,"(350, 350)"
519,8705,dwdii,Michael_Schumacher_0004.jpg,neutral,"(350, 350)"
520,3185,302,Ed_Rosenthal_0002.jpg,neutral,"(350, 350)"
521,8737,dwdii,Michelle_Bachelet_0001.jpg,neutral,"(350, 350)"
522,437,302,Amanda_Bynes_0001.jpg,happiness,"(350, 350)"
523,10911,dwdii,Saparmurat_Niyazov_0002.jpg,happiness,"(350, 350)"
524,11970,dwdii,Toni_Braxton_0003.jpg,neutral,"(350, 350)"
525,11363,dwdii,Steven_Spielberg_0003.jpg,neutral,"(350, 350)"
526,10996,dwdii,Sebastien_Grosjean_0003.jpg,neutral,"(350, 350)"
527,7799,dwdii,Lisa_Raymond_0001.jpg,neutral,"(350, 350)"
528,5425,302,Jacques_Chirac_0014.jpg,happiness,"(350, 350)"
529,4600,302,Goran_Persson_0002.jpg,neutral,"(350, 350)"
530,4556,302,Gloria_Macapagal_Arroyo_0031.jpg,neutral,"(350, 350)"
531,5926,dwdii,Jennifer_Capriati_0007.jpg,anger,"(350, 350)"
532,9969,dwdii,Queen_Elizabeth_II_0003.jpg,happiness,"(350, 350)"
533,2091,302,Clint_Eastwood_0005.jpg,happiness,"(350, 350)"
534,1518,302,Bruce_Gebhardt_0001.jpg,neutral,"(350, 350)"
535,10515,dwdii,Robert_Woody_Johnson_0001.jpg,happiness,"(350, 350)"
536,6998,dwdii,Junichiro_Koizumi_0030.jpg,happiness,"(350, 350)"
537,12283,dwdii,Veronica_Lake_0001.jpg,happiness,"(350, 350)"
538,2771,dwdii,Derek_Jeter_0001.jpg,neutral,"(350, 350)"
539,3506,302,Fidel_Castro_0001.jpg,surprise,"(350, 350)"
540,12133,dwdii,Tony_Shalhoub_0004.jpg,neutral,"(350, 350)"
541,2085,302,Clifford_Robinson_0001.jpg,neutral,"(350, 350)"
542,8462,dwdii,Matt_Doherty_0002.jpg,surprise,"(350, 350)"
543,6141,dwdii,Jimmy_Kimmel_0001.jpg,happiness,"(350, 350)"
544,5468,302,Jacques_Rogge_0006.jpg,neutral,"(350, 350)"
545,6216,dwdii,JJ_Redick_0001.jpg,neutral,"(350, 350)"
546,11962,dwdii,Tom_Watson_0001.jpg,neutral,"(350, 350)"
547,7643,JN721,Leland_Chapman_0002.jpg,neutral,"(350, 350)"
548,6724,dwdii,Joschka_Fischer_0018.jpg,neutral,"(350, 350)"
549,12023,dwdii,Tony_Blair_0046.jpg,neutral,"(350, 350)"
550,12458,dwdii,Wang_Yingfan_0002.jpg,happiness,"(350, 350)"
551,11660,dwdii,Thomas_Malchow_0001.jpg,happiness,"(350, 350)"
552,6566,dwdii,John_Paul_II_0005.jpg,neutral,"(350, 350)"
553,2751,302,Dennis_Kozlowski_0002.jpg,neutral,"(350, 350)"
554,10775,dwdii,Rupert_Murdoch_0002.jpg,neutral,"(350, 350)"
555,1505,302,Britney_Spears_0011.jpg,sadness,"(350, 350)"
556,482,302,Amram_Mitzna_0001.jpg,neutral,"(350, 350)"
557,7561,JN721,Laura_Bush_0038.jpg,happiness,"(350, 350)"
558,6878,dwdii,Juan_Pablo_Montoya_0002.jpg,happiness,"(350, 350)"
559,6773,dwdii,Jose_Manuel_Durao_Barroso_0005.jpg,neutral,"(350, 350)"
560,8442,dwdii,Matthew_McConaughey_0001.jpg,happiness,"(350, 350)"
561,5492,302,James_Becker_0001.jpg,neutral,"(350, 350)"
562,11613,dwdii,Terry_Stotts_0001.jpg,neutral,"(350, 350)"
563,2527,302,Darrell_Royal_0001.jpg,happiness,"(350, 350)"
564,1656,302,Carlos_Moya_0016.jpg,neutral,"(350, 350)"
565,1646,302,Carlos_Moya_0006.jpg,neutral,"(350, 350)"
566,6087,dwdii,Jesse_Jackson_0005.jpg,happiness,"(350, 350)"
567,12451,dwdii,Walt_Harris_0001.jpg,neutral,"(350, 350)"
568,2218,302,Colin_Powell_0105.jpg,neutral,"(350, 350)"
569,10439,dwdii,Robert_Bullock_0001.jpg,neutral,"(350, 350)"
570,7477,JN721,Larry_Bowa_0002.jpg,happiness,"(350, 350)"
571,5048,302,Hipolito_Mejia_0001.jpg,happiness,"(350, 350)"
572,11295,dwdii,Stanley_Tong_0002.jpg,happiness,"(350, 350)"
573,6939,dwdii,Juliette_Lewis_0001.jpg,happiness,"(350, 350)"
574,5657,302,Jan_Ullrich_0004.jpg,anger,"(350, 350)"
575,769,302,Arianna_Huffington_0001.jpg,happiness,"(350, 350)"
576,3370,302,Erika_Reyes_0001.jpg,happiness,"(350, 350)"
577,8694,dwdii,Michael_Phelps_0005.jpg,happiness,"(350, 350)"
578,714,302,Ann_Veneman_0011.jpg,neutral,"(350, 350)"
579,1542,302,Bud_Selig_0003.jpg,neutral,"(350, 350)"
580,4104,302,George_W_Bush_0306.jpg,anger,"(350, 350)"
581,5414,302,Jacques_Chirac_0003.jpg,surprise,"(350, 350)"
582,9894,dwdii,Pio_Laghi_0001.jpg,neutral,"(350, 350)"
583,5115,302,Hubert_Green_0001.jpg,happiness,"(350, 350)"
584,4005,302,George_W_Bush_0205.jpg,neutral,"(350, 350)"
585,6289,dwdii,Joe_Mantello_0001.jpg,happiness,"(350, 350)"
586,12090,dwdii,Tony_Blair_0114.jpg,happiness,"(350, 350)"
587,5199,302,Hugo_Colace_0001.jpg,neutral,"(350, 350)"
588,7674,JN721,Leonardo_DiCaprio_0005.jpg,happiness,"(350, 350)"
589,817,302,Ariel_Sharon_0051.jpg,happiness,"(350, 350)"
590,325,302,Alicia_Witt_0001.jpg,happiness,"(350, 350)"
591,12436,dwdii,Vytas_Danelius_0001.jpg,neutral,"(350, 350)"
592,4676,302,Gregory_Peck_0001.jpg,happiness,"(350, 350)"
593,4720,302,Guillermo_Coria_0013.jpg,happiness,"(350, 350)"
594,3548,302,Francisco_Maturana_0001.jpg,happiness,"(350, 350)"
595,2388,302,Corinna_Harfouch_0001.jpg,happiness,"(350, 350)"
596,8927,dwdii,Mitchell_Daniels_0002.jpg,neutral,"(350, 350)"
597,5556,302,James_Kopp_0003.jpg,neutral,"(350, 350)"
598,4405,302,Gerhard_Schroeder_0054.jpg,neutral,"(350, 350)"
599,2759,302,Dennis_Miller_0001.jpg,neutral,"(350, 350)"
600,4378,302,Gerhard_Schroeder_0027.jpg,happiness,"(350, 350)"
601,2018,302,Chuck_Bednarik_0001.jpg,neutral,"(350, 350)"
602,9833,dwdii,Petro_Symonenko_0001.jpg,neutral,"(350, 350)"
603,4538,302,Gloria_Macapagal_Arroyo_0013.jpg,happiness,"(350, 350)"
604,669,302,Anna_Jones_0001.jpg,sadness,"(350, 350)"
605,5376,302,Jack_Straw_0001.jpg,neutral,"(350, 350)"
606,5118,302,Hugh_Carey_0001.jpg,neutral,"(350, 350)"
607,9412,dwdii,Orlando_Bloom_0001.jpg,happiness,"(350, 350)"
608,4745,302,Gunter_Pleuger_0004.jpg,neutral,"(350, 350)"
609,8838,dwdii,Mike_Myers_0004.jpg,surprise,"(350, 350)"
610,7638,JN721,Lee_Yuan-tseh_0001.jpg,happiness,"(350, 350)"
611,10658,dwdii,Romario_Farias_0001.jpg,happiness,"(350, 350)"
612,6379,dwdii,John_Ashcroft_0040.jpg,neutral,"(350, 350)"
613,5442,302,Jacques_Chirac_0033.jpg,happiness,"(350, 350)"
614,5223,302,Hu_Jintao_0011.jpg,neutral,"(350, 350)"
615,11436,dwdii,Sue_Wicks_0001.jpg,neutral,"(350, 350)"
616,662,302,Anibal_Ibarra_0002.jpg,happiness,"(350, 350)"
617,10176,dwdii,Renee_Zellweger_0011.jpg,happiness,"(350, 350)"
618,5287,302,Ilan_Ramon_0001.jpg,happiness,"(350, 350)"
619,12303,dwdii,Vicente_Fox_0015.jpg,happiness,"(350, 350)"
620,7913,dwdii,Ludivine_Sagnier_0001.jpg,surprise,"(350, 350)"
621,7571,JN721,Laura_Linney_0002.jpg,happiness,"(350, 350)"
622,1693,302,Carmen_Electra_0003.jpg,happiness,"(350, 350)"
623,5827,dwdii,Jean_Chretien_0034.jpg,neutral,"(350, 350)"
624,3432,302,Fabian_Vargas_0001.jpg,surprise,"(350, 350)"
625,3057,302,Douglas_Gansler_0001.jpg,neutral,"(350, 350)"
626,5635,302,Jane_Leeves_0001.jpg,happiness,"(350, 350)"
627,8784,dwdii,Miguel_Contreras_0002.jpg,neutral,"(350, 350)"
628,4885,302,Hans_Blix_0037.jpg,neutral,"(350, 350)"
629,6021,dwdii,Jeong_Se-hyun_0003.jpg,neutral,"(350, 350)"
630,7180,dwdii,Keith_Van_Horn_0001.jpg,happiness,"(350, 350)"
631,7813,dwdii,Liza_Minnelli_0007.jpg,happiness,"(350, 350)"
632,4830,302,Hamid_Karzai_0020.jpg,happiness,"(350, 350)"
633,8982,dwdii,Mohammed_Al-Douri_0010.jpg,neutral,"(350, 350)"
634,3254,302,Eli_Broad_0001.jpg,neutral,"(350, 350)"
635,3208,302,Elena_Dementieva_0001.jpg,happiness,"(350, 350)"
636,2631,302,David_Heyman_0001.jpg,happiness,"(350, 350)"
637,3228,302,Elisabeth_Schumacher_0002.jpg,neutral,"(350, 350)"
638,8259,dwdii,Mark_Hamister_0002.jpg,neutral,"(350, 350)"
639,11940,dwdii,Tom_Ridge_0019.jpg,neutral,"(350, 350)"
640,389,302,Alvaro_Uribe_0014.jpg,surprise,"(350, 350)"
641,6772,dwdii,Jose_Manuel_Durao_Barroso_0004.jpg,neutral,"(350, 350)"
642,7655,JN721,Lenny_Wilkens_0001.jpg,surprise,"(350, 350)"
643,9057,dwdii,Munir_Akram_0001.jpg,neutral,"(350, 350)"
644,3831,302,George_W_Bush_0025.jpg,neutral,"(350, 350)"
645,10520,dwdii,Robert_Zoellick_0006.jpg,neutral,"(350, 350)"
646,12351,dwdii,Vince_Carter_0001.jpg,happiness,"(350, 350)"
647,1808,302,Chang_Sang_0001.jpg,happiness,"(350, 350)"
648,4984,302,Helen_Clark_0002.jpg,happiness,"(350, 350)"
649,9181,dwdii,Nathalie_Baye_0003.jpg,happiness,"(350, 350)"
650,6893,dwdii,Judi_Dench_0001.jpg,neutral,"(350, 350)"
651,12139,dwdii,Tony_Stewart_0006.jpg,happiness,"(350, 350)"
652,2105,302,Colin_Farrell_0005.jpg,neutral,"(350, 350)"
653,8366,dwdii,Martin_McGuinness_0004.jpg,neutral,"(350, 350)"
654,9989,dwdii,Queen_Rania_0005.jpg,happiness,"(350, 350)"
655,4276,302,George_W_Bush_0480.jpg,neutral,"(350, 350)"
656,6806,dwdii,Jose_Serra_0001.jpg,happiness,"(350, 350)"
657,2422,302,Cruz_Bustamante_0002.jpg,neutral,"(350, 350)"
658,4213,302,George_W_Bush_0415.jpg,neutral,"(350, 350)"
659,6089,dwdii,Jesse_Jackson_0008.jpg,neutral,"(350, 350)"
660,520,302,Anders_Fogh_Rasmussen_0003.jpg,neutral,"(350, 350)"
661,1433,302,Brandon_Inge_0001.jpg,happiness,"(350, 350)"
662,6697,dwdii,Jorge_Batlle_0003.jpg,neutral,"(350, 350)"
663,5882,dwdii,Jeff_George_0001.jpg,happiness,"(350, 350)"
664,12397,dwdii,Vladimir_Putin_0023.jpg,happiness,"(350, 350)"
665,3528,302,Filip_De_Winter_0001.jpg,neutral,"(350, 350)"
666,11526,dwdii,Talal_Keenaan_0001.jpg,neutral,"(350, 350)"
667,8169,dwdii,Mariana_Pollack_0003.jpg,happiness,"(350, 350)"
668,9686,dwdii,Paul_Wellstone_0002.jpg,neutral,"(350, 350)"
669,6915,dwdii,Julianne_Moore_0006.jpg,neutral,"(350, 350)"
670,5415,302,Jacques_Chirac_0004.jpg,happiness,"(350, 350)"
671,2256,302,Colin_Powell_0143.jpg,neutral,"(350, 350)"
672,2674,302,David_Spade_0002.jpg,neutral,"(350, 350)"
673,2155,302,Colin_Powell_0039.jpg,neutral,"(350, 350)"
674,3087,302,Du_Qinglin_0001.jpg,happiness,"(350, 350)"
675,2441,302,Dai_Chul_Chyung_0001.jpg,happiness,"(350, 350)"
676,8582,dwdii,Michael_Bloomberg_0003.jpg,happiness,"(350, 350)"
677,5403,302,Jack_Straw_0028.jpg,neutral,"(350, 350)"
678,7070,dwdii,Kamal_Kharrazi_0004.jpg,neutral,"(350, 350)"
679,7657,JN721,Lenny_Wilkens_0003.jpg,neutral,"(350, 350)"
680,4814,302,Hamid_Karzai_0003.jpg,neutral,"(350, 350)"
681,11419,dwdii,Steve_Waugh_0001.jpg,happiness,"(350, 350)"
682,3249,302,Elizabeth_Smart_0005.jpg,happiness,"(350, 350)"
683,8989,dwdii,Mohammed_Baqir_al-Hakim_0001.jpg,neutral,"(350, 350)"
684,7153,dwdii,Keanu_Reeves_0004.jpg,happiness,"(350, 350)"
685,7211,dwdii,Kenneth_Evans_0002.jpg,neutral,"(350, 350)"
686,6242,dwdii,Joaquim_Levy_0001.jpg,happiness,"(350, 350)"
687,9217,dwdii,Nestor_Kirchner_0013.jpg,happiness,"(350, 350)"
688,9955,dwdii,Pupi_Avati_0001.jpg,happiness,"(350, 350)"
689,7147,dwdii,Kaye_Young_0001.jpg,happiness,"(350, 350)"
690,1254,dwdii,Bill_King_0001.jpg,neutral,"(350, 350)"
691,12665,dwdii,Yevgeny_Kafelnikov_0002.jpg,surprise,"(350, 350)"
692,3127,302,Edmund_Stoiber_0012.jpg,neutral,"(350, 350)"
693,10733,dwdii,Rubens_Barrichello_0010.jpg,happiness,"(350, 350)"
694,10400,dwdii,Robbie_Naish_0001.jpg,happiness,"(350, 350)"
695,2670,302,David_Sibleyk_0001.jpg,neutral,"(350, 350)"
696,8264,dwdii,Mark_Hurlbert_0001.jpg,neutral,"(350, 350)"
697,1303,302,Bill_Stein_0001.jpg,happiness,"(350, 350)"
698,4409,302,Gerhard_Schroeder_0058.jpg,happiness,"(350, 350)"
699,3481,302,Fernando_Gonzalez_0002.jpg,neutral,"(350, 350)"
700,7073,dwdii,Kamel_Morjane_0001.jpg,neutral,"(350, 350)"
701,2590,302,David_Beckham_0028.jpg,neutral,"(350, 350)"
702,5455,302,Jacques_Chirac_0046.jpg,happiness,"(350, 350)"
703,12161,dwdii,Trent_Lott_0005.jpg,neutral,"(350, 350)"
704,2013,302,Chris_Tucker_0002.jpg,neutral,"(350, 350)"
705,3920,302,George_W_Bush_0116.jpg,neutral,"(350, 350)"
706,5469,302,Jacques_Rogge_0007.jpg,happiness,"(350, 350)"
707,6257,dwdii,Joey_Buttafuoco_0001.jpg,neutral,"(350, 350)"
708,8936,dwdii,Mitoji_Yabunaka_0002.jpg,neutral,"(350, 350)"
709,4683,302,Greg_Kinsey_0001.jpg,neutral,"(350, 350)"
710,2662,302,David_Nalbandian_0013.jpg,neutral,"(350, 350)"
711,2989,302,Donald_Rumsfeld_0094.jpg,happiness,"(350, 350)"
712,2734,302,Denise_Johnson_0001.jpg,neutral,"(350, 350)"
713,11702,dwdii,Tiger_Woods_0014.jpg,neutral,"(350, 350)"
714,3493,302,Fernando_Henrique_Cardoso_0005.jpg,neutral,"(350, 350)"
715,8534,dwdii,Melanie_Griffith_0001.jpg,neutral,"(350, 350)"
716,1007,302,Aung_San_Suu_Kyi_0002.jpg,sadness,"(350, 350)"
717,1991,302,Chris_Cooper_0002.jpg,neutral,"(350, 350)"
718,4407,302,Gerhard_Schroeder_0056.jpg,happiness,"(350, 350)"
719,7053,dwdii,Justin_Timberlake_0005.jpg,neutral,"(350, 350)"
720,9330,dwdii,Noelle_Bush_0003.jpg,happiness,"(350, 350)"
721,5174,302,Hugo_Chavez_0045.jpg,neutral,"(350, 350)"
722,7964,dwdii,Luiz_Inacio_Lula_da_Silva_0019.jpg,happiness,"(350, 350)"
723,1921,302,Chok_Tong_Goh_0001.jpg,neutral,"(350, 350)"
